키워드,언론사,기사명,날짜,URL
뉴시스,코로나 장기화속 공연·영화 반전...올 상반기 매출 증가,2021.09.23.,http://www.newsis.com/view/?id=NISX20210923_0001591029&cID=10701&pID=10700,해외 코로나 현황
시사매거진,"중대본 코로나속보, 오늘 코로나 확진자수 '2천명' 또넘겼다",2021.09.28.,http://www.sisamagazine.co.kr/news/articleView.html?idxno=403991,해외 코로나 현황
뉴스웍스,[코로나 현황] 신규확진자 2383명…일요일 기준 최다 규모,2021.09.27.,http://www.newsworks.co.kr/news/articleView.html?idxno=572737,해외 코로나 현황
시사뉴스,전국 코로나19 확진자 현황 (9. 30. 00시 기준),2021-10-01,https://www.sisa-news.com/news/article.html?no=173409,해외 코로나 현황
영남일보,"[속보] 2일 0시 기준 코로나19 신규확진자 대구 80명, 경북 56명, 전국 2천24...",2021-10-02,https://www.yeongnam.com/web/view.php?key=20211002000918419,해외 코로나 현황
경기도민일보,[바이러스에서 살아남기] 내달부터 12~17세·임산부 백신 접종 시작... 정부 ...,2021.09.27.,http://www.kgdm.co.kr/news/articleView.html?idxno=789090,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 확진자 80명 확진...외국인 모임 `35명`,2021-10-03,http://www.kbsm.net/default/index_view_page.php?idx=324988&part_idx=320,해외 코로나 현황
부산일보,경남 오후 31명 코로나 추가 확진… 누적 확진자 46명 (종합),2021.09.24.,http://www.busan.com/view/busan/view.php?code=2021092417365319701,해외 코로나 현황
뉴스1,[그래픽] 코로나19 확진자 지역별 현황,2021.09.24.,https://www.news1.kr/photos/view/?4985172,해외 코로나 현황
더팩트,"코로나19 신규 확진, 주말 최다…백신 1차 접종률 71% 돌파(종합)",2021.09.19.,http://news.tf.co.kr/read/life/1889090.htm,해외 코로나 현황
후생신보,"코로나 19 신규 확진 2,564명 국내 2,539명, 해외유입 25명",2021-09-30,http://www.whosaeng.com/130422,해외 코로나 현황
노컷뉴스,코로나19 신규확진 1716명…사흘째 1700명대·수도권 80% 육박(종합),2021.09.23.,https://www.nocutnews.co.kr/news/5628234,해외 코로나 현황
아주경제,[상보][코로나19] 신규 확진자 2771명…역대 두 번째 큰 규모,2021.09.26.,http://www.ajunews.com/view/20210926093921949,해외 코로나 현황
국제뉴스,[속보]코로나19 실시간 확진자수 '2천3백여명' 이번주말고비,2021-10-01,http://www.gukjenews.com/news/articleView.html?idxno=2319341,해외 코로나 현황
영남일보,"[속보] 3일 0시 기준 코로나19 신규 확진자 대구 58명, 경북 97명, 전국 2천8...",2021-10-04,https://www.yeongnam.com/web/view.php?key=20211003000925171,해외 코로나 현황
글로벌경제,[코로나19 발생현황] 신규 확진자 2383명 일요일 최다... 치명률 0.81%,2021.09.27.,http://www.getnews.co.kr/news/articleView.html?idxno=551867,해외 코로나 현황
제주교통복지신문,"제주특별자치도, 코로나19 발생 및 예방접종 현황",2021.09.27.,http://www.jejutwn.com/news/article.html?no=92201,해외 코로나 현황
뉴스웍스,[코로나 현황] 신규 확진 2468명…목요일 기준 '최다',2021-10-02,http://www.newsworks.co.kr/news/articleView.html?idxno=573675,해외 코로나 현황
대경일보,"대구시, 외국인 감염에 코로나 세자리수 확진",2021-10-01,http://www.dkilbo.com/news/articleView.html?idxno=345378,해외 코로나 현황
국제뉴스,[속보] 현대코아 청량리명소(산전수전) 방문자 코로나19 검사 필수,2021-09-30,http://www.gukjenews.com/news/articleView.html?idxno=2318248,해외 코로나 현황
메디컬월드뉴스,10월 2일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021-10-03,http://medicalworldnews.co.kr/news/view.php?idx=1510945160,해외 코로나 현황
CBC뉴스,"[코로나19 발생현황] 9월 26일 0시 기준, 신규 확진자 2,771명",2021.09.26.,http://www.cbci.co.kr/news/articleView.html?idxno=419511,해외 코로나 현황
매일경제,코로나 여파…초중고 해외유학 반토막,A29면 TOP,http://news.mk.co.kr/newsRead.php?no=910199&year=2021,해외 코로나 현황
뉴스웍스,[코로나 현황] 신규 확진 2564명…수요일 기준 최다,2021-10-01,http://www.newsworks.co.kr/news/articleView.html?idxno=573479,해외 코로나 현황
뉴스1,[그래픽] 코로나19 확진자 지역별 현황,2021.09.23.,https://www.news1.kr/photos/view/?4983421,해외 코로나 현황
세계일보,코로나 속 재외국민 위난사고 10배 급증… 가해자 사건도↑,2021.09.27.,http://www.segye.com/content/html/2021/09/27/20210927503790.html?OutUrl=naver,해외 코로나 현황
국제뉴스,[속보]코로나19 실시간 확진자수 '오늘도 2천명' 넘겨,2021-09-30,http://www.gukjenews.com/news/articleView.html?idxno=2318381,해외 코로나 현황
CBC뉴스,"[코로나19 발생현황] 9월 27일 0시 기준, 신규 확진자 2,383명",2021.09.27.,http://www.cbci.co.kr/news/articleView.html?idxno=419525,해외 코로나 현황
천지일보,시노백 등 해외 백신 접종자도 7일부터 '사적모임 인원제한 예외' 적용,2021-10-06,http://www.newscj.com/news/articleView.html?idxno=908071,해외 코로나 현황
디스커버리뉴스,(속보) 코로나19 국내 발생 및 예방접종 현황 (9월 28일 0시 기준),2021.09.28.,http://www.discoverynews.kr/news/articleView.html?idxno=651533,해외 코로나 현황
오마이뉴스,"[홍성] 보건소 선별진료소, 코로나 검사 시민들로 '북적'",2021.09.26.,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002775982&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,해외 코로나 현황
월간조선,코로나19 시대의 新금융투자 (下) 미래에셋생명의 변액보험 | 초회 보험료 올...,2021.09.28.,http://monthly.chosun.com/client/news/viw.asp?ctcd=B&nNewsNumb=202110100035,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 2900명 육박, 요일별 최다 기록 이어져",2021-09-30,https://www.businesspost.co.kr/BP?command=article_view&num=252101,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 신규 확진자 109명 발생... 외국인 지인모임 63명,2021-09-30,http://www.kbsm.net/default/index_view_page.php?idx=324696&part_idx=320,해외 코로나 현황
의학신문,우려했던 '추석 악영향' 발생…코로나 전국 확산세,2021.09.24.,http://www.bosa.co.kr/news/articleView.html?idxno=2158898,해외 코로나 현황
대경일보,대구 코로나 신규 확진 두 자릿수 73명…누적 총 1만5499명,2021-10-01,http://www.dkilbo.com/news/articleView.html?idxno=345498,해외 코로나 현황
뉴스1,[그래픽]코로나19 확진자 지역별 현황,2021.09.22.,https://www.news1.kr/photos/view/?4982377,해외 코로나 현황
디스커버리뉴스,(속보) 코로나19 국내 발생 및 예방접종 현황 (9월 29일 0시 기준),2021-09-30,http://www.discoverynews.kr/news/articleView.html?idxno=652419,해외 코로나 현황
시사매거진,[속보]오후 6시 기준 서울 코로나 확진자 466명 '역대 최다',2021.09.27.,http://www.sisamagazine.co.kr/news/articleView.html?idxno=403903,해외 코로나 현황
제주교통복지신문,"코로나라이브 실시간 확진자수 '2천명'육박, 위드코로나 갈수있나?",2021-10-03,https://www.jejutwn.com/news/article.html?no=95978,해외 코로나 현황
시사뉴스,전국 코로나19 확진자 현황 (9. 28. 00시 기준),2021.09.28.,https://www.sisa-news.com/news/article.html?no=173127,해외 코로나 현황
메디컬월드뉴스,"10월 2일 주요 시도별 코로나19 발생 현황은?…국내 신규 확진자 2,248명, 총...",2021-10-03,http://medicalworldnews.co.kr/news/view.php?idx=1510945158,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 2300명 육박, 수도권 73.9% 확산세 여전",2021.09.28.,https://www.businesspost.co.kr/BP?command=article_view&num=251919,해외 코로나 현황
메디컬월드뉴스,10월 1일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021-10-02,http://medicalworldnews.co.kr/news/view.php?idx=1510945132,해외 코로나 현황
시사매거진,28일 0시 기준 제주도 코로나19 신규 확진 7명..3일 연속 한자리수 대,2021.09.28.,http://www.sisamagazine.co.kr/news/articleView.html?idxno=404032,해외 코로나 현황
메가경제,"코로나19 신규확진자 1562명 ""일요일 최다""...수도권 비중 ""11일째 70% 이상""",2021.09.20.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065593204010264,해외 코로나 현황
국제뉴스,[속보]코로나19 실시간 확진자수 '2천6백여명' 다시급증,2021.09.28.,http://www.gukjenews.com/news/articleView.html?idxno=2317494,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 2486명, 요일별 최다 기록 8일째 경신",2021-10-02,https://www.businesspost.co.kr/BP?command=article_view&num=252539,해외 코로나 현황
메디컬월드뉴스,"국내 주요 시도별 코로나19 발생 현황은?…10월 3일 신규 확진자 2,086명, 총...",2021-10-04,http://medicalworldnews.co.kr/news/view.php?idx=1510945176,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 신규 확진자 126명 발생... 외국인 지인모임 76명,2021.09.28.,http://www.kbsm.net/default/index_view_page.php?idx=324564&part_idx=320,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 신규 확진자 126명 발생... 외국인 지인모임 76명,2021.09.28.,http://www.kbsm.net/default/index_view_page.php?idx=324564&part_idx=320,해외 코로나 현황
뉴스웍스,"[코로나 현황] 신규 확진자 1716명, 사흘 연속 1700명대...치명률 0.83명",2021.09.23.,http://www.newsworks.co.kr/news/articleView.html?idxno=572234,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 2564명, 요일별 최다 일주일째 지속",2021-10-01,https://www.businesspost.co.kr/BP?command=article_view&num=252313,해외 코로나 현황
뉴스1,"오후 9시, 코로나19 확진자 전국 1897명…전날보다 49명↑(종합)",2021.09.16.,https://www.news1.kr/articles/?4437695,해외 코로나 현황
뉴스웍스,"[코로나 현황] 신규 확진 2434명, 역대 최다…'추석 확산' 현실화",2021.09.24.,http://www.newsworks.co.kr/news/articleView.html?idxno=572410,해외 코로나 현황
KOTRA해외시장뉴스,"라오스, 약용식물로 코로나 증상 완화 시도",2021.09.24.,http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=190920,해외 코로나 현황
뉴스1,[그래픽] 코로나19 확진자 지역별 현황(21일),2021.09.21.,https://www.news1.kr/photos/view/?4982043,해외 코로나 현황
시사매거진,제주지역 코로나19 신규 9명 확진...추석 확산세 차단 총력,2021.09.23.,http://www.sisamagazine.co.kr/news/articleView.html?idxno=403029,해외 코로나 현황
CBC뉴스,"[코로나19 발생현황] 9월 25일 0시 기준, 신규 확진자 3,273명",2021.09.25.,http://www.cbci.co.kr/news/articleView.html?idxno=419489,해외 코로나 현황
시사뉴스,전국 코로나19 확진자 현황 (9. 29. 00시 기준),2021-09-30,https://www.sisa-news.com/news/article.html?no=173303,해외 코로나 현황
시사뉴스,전국 코로나19 확진자 현황 (9. 29. 00시 기준),2021-09-30,https://www.sisa-news.com/news/article.html?no=173303,해외 코로나 현황
쿠키뉴스,코로나19 신규확진 1716명… 수도권 확산세 여전,2021.09.23.,http://www.kukinews.com/newsView/kuk202109230029,해외 코로나 현황
시사저널이코노미,"유바이오, 코로나19 백신 임상 3상 '눈앞'···SK바사와 속도전 돌입하나",2021-10-01,http://www.sisajournal-e.com/news/articleView.html?idxno=237171,해외 코로나 현황
이데일리,[주목! e기술] 코로나19 백신 개발 현황,2021.09.11.,http://www.edaily.co.kr/news/newspath.asp?newsid=01403846629179136,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 추석연휴 후 신규 확진자 2434명, 최다 기록... 치명률 ...",2021.09.24.,http://www.getnews.co.kr/news/articleView.html?idxno=551545,해외 코로나 현황
글로벌경제,[코로나19 발생현황] 신규 확진자 1716명 사흘째 1700명대... 치명률 0.83명,2021.09.23.,http://www.getnews.co.kr/news/articleView.html?idxno=551357,해외 코로나 현황
후생신보,"코로나 19 신규 확진 2,885명 국내확진 2,859명 해외유입 26명",2021.09.29.,http://www.whosaeng.com/130378,해외 코로나 현황
뉴스웍스,[코로나 현황] 신규 확진자 2289명 발생…월요일 기준 최다,2021.09.28.,http://www.newsworks.co.kr/news/articleView.html?idxno=572976,해외 코로나 현황
아주경제,"[상보][코로나19] 신규 확진자 2434명, 역대 최다 경신…추석 여파 재확산 위...",2021.09.24.,http://www.ajunews.com/view/20210924093930426,해외 코로나 현황
팩트경제신문,"[코로나19] 신규확진 2885명, 6일째 요일 최다···수도권 2000명대 76.6%",2021-09-30,https://www.facten.co.kr/news/articleView.html?idxno=207302,해외 코로나 현황
팩트경제신문,"[코로나19] 신규확진 2289명, 화요일 최다···수도권 73.9%",2021.09.28.,https://www.facten.co.kr/news/articleView.html?idxno=207244,해외 코로나 현황
아주경제,[상보] [코로나19] 신규 확진자 1716명…사흘연속 1700명대,2021.09.23.,http://www.ajunews.com/view/20210923095434815,해외 코로나 현황
메디컬월드뉴스,"10월 1일 국내 주요 시도별 코로나19 발생 현황은?…신규 확진자 2,486명, 총...",2021-10-02,http://medicalworldnews.co.kr/news/view.php?idx=1510945122,해외 코로나 현황
디스커버리뉴스,(속보) 코로나19 국내 발생 및 예방접종 현황 (9월 26일 0시 기준),2021.09.26.,http://www.discoverynews.kr/news/articleView.html?idxno=650297,해외 코로나 현황
뉴스1,[그래픽] 코로나19 확진자 지역별 현황(16일),2021.09.16.,https://www.news1.kr/photos/view/?4976485,해외 코로나 현황
경북신문,[전문] 대구 `코로나19` 확진자 128명 확진...1차 대유행 이후 최고치,2021.09.24.,http://www.kbsm.net/default/index_view_page.php?idx=324298&part_idx=320,해외 코로나 현황
메디컬월드뉴스,9월 30일 0시 기준 국내 주요 지역 권역별 코로나19 집단감염 발생현황은?,2021-10-01,http://medicalworldnews.co.kr/news/view.php?idx=1510945094,해외 코로나 현황
글로벌경제,[코로나19 발생현황]신규 확진1720명..전방위 확산세· 치명률 0.83%,2021.09.22.,http://www.getnews.co.kr/news/articleView.html?idxno=551263,해외 코로나 현황
뉴스프리존,[국내 코로나19 현황] 9월 마지막날 21시기준 2302명 발생.. 86일째 네자릿수,2021-10-01,http://www.newsfreezone.co.kr/news/articleView.html?idxno=338317,해외 코로나 현황
뉴스1,[그래픽] 코로나19 확진자 지역별 현황(20일),2021.09.20.,https://www.news1.kr/photos/view/?4981629,해외 코로나 현황
팩트경제신문,[코로나19] 신규확진 월요일 최다 2383명···수도권 71%,2021.09.27.,https://www.facten.co.kr/news/articleView.html?idxno=207163,해외 코로나 현황
천지일보,"코로나19 발생현황, 신규확진 2028명… 3달째 네 자릿수",2021-10-06,http://www.newscj.com/news/articleView.html?idxno=908454,해외 코로나 현황
